title,publishedDate,dislikeCount,commentCount,viewCount,likeCount
Rulfo. ,5/30/2016,26,85,142939,891
Mente ,5/30/2016,11,31,80130,869
School ,5/30/2016,4,7,6297,63
Rowland ,5/30/2016,26490,40841,245700898,824375
Edition ,5/30/2016,51,0,3230,158
Benjamin ,5/30/2016,28006,25548,177452199,711229
Way ,5/30/2016,11,94,36363,786
Tú ,5/30/2016,3482,13142,41600054,117644
Exclusive) ,5/30/2016,816,1427,3449772,31428
White. ,5/30/2016,4486,20027,9157405,172198
9,5/30/2016,65,150,534802,1555
| ,5/30/2016,7461,23364,50725760,232517
Video) ,5/30/2016,10763,28876,43438328,442007
Audio] ,5/30/2016,3909,8647,22427460,208431
PLANETA? ,5/30/2016,96,161,251676,817
(1/2) ,5/30/2016,352,215,1267278,3301
@Mr_Pinko ,5/30/2016,207,1350,249334,4116
agua ,5/30/2016,89,88,225066,1422
Animation) ,5/30/2016,198,503,1470603,7013
water ,5/30/2016,0,0,49,0
patrimoniales ,5/30/2016,28,47,173434,1130
UNESCO ,5/30/2016,234,1032,21877,931
TEDxUCD ,5/30/2016,27,37,22723,307
Documentary ,5/30/2016,21,26,74135,244
"charges,etc.... ",5/30/2016,72,931,163491,2258
How-To ,5/30/2016,128,1038,713947,12732
Beautiful ,5/30/2016,24757,66379,189895579,1108373
Review! ,5/30/2016,1597,7338,850112,16058
that ,5/30/2016,46,222,129610,1703
Completo) ,5/30/2016,354,952,2858153,15115
Yankee ,5/30/2016,31836,23182,350620113,766352
Filho ,5/30/2016,65,189,299935,3671
videos] ,5/30/2016,8624,33547,33641521,81407
Recife ,5/30/2016,13915,15993,122811442,464261
Oficial ,5/30/2016,79455,37105,433393325,1104873
(Official) ,5/30/2016,479206,278170,879625966,3805885
Way! ,5/30/2016,2,3,384,16
Free) ,5/30/2016,112,513,183052,5079
Karaoke ,5/30/2016,13387,84765,67687751,1098799
Concerto ,5/30/2016,359,1173,2844653,6727
Down ,5/30/2016,2562,4737,16071354,95064
Sleeping? ,5/30/2016,1968,11591,7997138,51758
Still ,5/30/2016,31,200,16140,111
Theory ,5/30/2016,55,461,140583,1505
Brain ,5/30/2016,2617,40362,15373880,55432
1-Jan,5/30/2016,950,3321,3418364,6137
2015,5/30/2016,6847,14398,15691397,109820
VIDEO) ,5/30/2016,56328,422541,156060540,1263985
Fish ,5/30/2016,27,18,126476,358
Release] ,5/30/2016,17081,102886,121040441,1316858
oficial) ,5/30/2016,8028,20595,87096808,198810
7,5/30/2016,12,75,79590,354
1,5/30/2016,324,165,1221527,1603
(HBO) ,5/30/2016,5076,3342,1142830,6991
Sebastian ,5/30/2016,6810,23929,152493173,306154
Edge ,5/30/2016,6830,41411,66345260,354573
1080p ,5/30/2016,1280,6012,9673437,34031
Plague ,5/30/2016,1076,7141,2132656,65183
Action ,5/30/2016,1,1,43704,18
NO!! ,5/30/2016,99,1641,194511,5824
Trailer ,5/30/2016,8,51,4777,198
Lives ,5/30/2016,27029,16488,155286950,657833
Afraid ,5/30/2016,98520,887619,776586344,3548529
mata) ,5/30/2016,137416,281666,696365897,1421775
2012) ,5/30/2016,35,83,269525,689
Out ,5/30/2016,1106,2550,11858303,45557
Me ,5/30/2016,35722,125720,312213034,1280072
2) ,5/30/2016,924,9503,7431383,73719
2,5/30/2016,88,91,458416,925
VIDEO) ,5/30/2016,24,384,31067,2117
Vecinita ,5/30/2016,52731,21671,359865521,586361
TEDxABQED ,5/30/2016,0,0,5773,17
Play ,5/30/2016,30,0,2024,294
Mean? ,5/30/2016,548266,335178,1046218619,4247656
Pecado ,5/30/2016,1776,2547,12020634,50572
Ignored ,5/30/2016,162,540,65777,892
Rude ,5/30/2016,144524,119454,922555403,3106001
Union ,5/30/2016,61,1002,123279,1051
Mind ,5/30/2016,3157,4896,11412948,136654
Scientist ,5/30/2016,15286,27661,183011936,738860
DISGUSTING ,5/30/2016,6182,57675,20060771,553069
Tease ,5/30/2016,17362,96404,179674401,785015
Honeck) ,5/30/2016,6,20,9788,149
Video) ,5/30/2016,208226,225424,637850948,2881142
Video] ,5/30/2016,32879,47011,318340840,1264060
@NickyJamPr ,5/30/2016,28263,14531,253086893,448272
"Glass"")(Audio) ",5/30/2016,2686,4096,9289840,107793
(Resurrection) ,5/30/2016,162,610,1229094,2973
Video] ,5/30/2016,14343,21211,117273791,502762
Pentatonix ,5/30/2016,7681,31143,64664007,522228
Criminal ,5/30/2016,1341,9161,5398984,25018
(Explicit) ,5/30/2016,92270,112124,231308871,1069817
Paul ,5/30/2016,34052,28474,221258649,1064154
Trace ,5/30/2016,1724,3460,7783459,62041
Picky ,5/30/2016,83631,90565,317836425,1246921
News ,5/30/2016,1069,6198,6609625,25254
Video) ,5/30/2016,39829,36180,346736275,730939
Music ,5/30/2016,1340,2201,7566574,21241
Globo ,5/30/2016,526,1503,1019780,9309
Welcomed ,5/30/2016,3069,5031,5799125,28727
Gogh ,5/30/2016,4382,2893,29400271,90164
(Rostropovich) ,5/30/2016,103,315,688983,4246
Booty! ,5/30/2016,75,91,51950,1426
3,5/30/2016,6,1,3603,59
Video) ,5/30/2016,33687,31685,63702852,511491
Muro ,5/30/2016,114,428,77540,766
cantar. ,5/30/2016,7351,23778,66129598,251838
Doesn't) ,5/30/2016,2020,6153,6033053,110196
Video) ,5/30/2016,2374,9387,19469347,97656
(HD) ,5/30/2016,862,5453,11810425,25429
#LikeAGirl ,5/30/2016,25891,43113,61752434,233146
Happy ,5/30/2016,7026,26113,50959195,332966
Video] ,5/30/2016,18549,101339,268267519,982973
1046-1051) ,5/30/2016,14,101,149798,723
Video) ,5/30/2016,18629,35475,149820771,826222
) ,5/30/2016,369,2063,1479176,17736
video ,5/30/2016,771,7676,2300421,65938
ANTES ,5/30/2016,877,692,6065917,6255
B.o.B ,5/30/2016,79185,201470,500974095,1657012
Beautiful ,5/30/2016,325154,942254,767496586,3441387
Química ,5/30/2016,3,11,9417,159
2,5/30/2016,4543,23839,53014518,292262
带注释) ,5/30/2016,159,1521,900285,6698
Tag ,5/30/2016,4806,53176,17462353,205986
Baby ,5/30/2016,1455,2855,16116805,137955
Egarr ,5/30/2016,3,13,41320,213
Mustache ,5/30/2016,2327,4121,5346914,77894
JaBig ,5/30/2016,3957,14609,27516963,102850
Oficial) ,5/30/2016,30880,22708,187239920,695734
4,5/30/2016,3,10,15084,61
Azalea ,5/30/2016,218767,209051,820633836,3143704
Gomez ,5/30/2016,28033,32367,93052125,771773
(1/2) ,5/30/2016,1197,11377,4949522,108435
Gomez ,5/30/2016,28033,32367,93052125,771773
(1/2) ,5/30/2016,1197,11377,4949522,108435
Given ,5/30/2016,191,495,971756,5465
Anthony ,5/30/2016,11401,4173,83935228,176572
2011,5/30/2016,107,4,623730,614
[Videocolumna] ,5/30/2016,1,20,4725,230
Shooting ,5/30/2016,0,0,49,0
Luz ,5/30/2016,0,0,194,3
relevant ,5/30/2016,4,0,1058,4
Support). ,5/30/2016,5,0,33857,111
Night ,5/30/2016,0,5,470,2
Star ,5/30/2016,0,4,144,3
problem ,5/30/2016,0,0,2,0
Polaroid ,5/30/2016,1,0,55,0
Menu.com ,5/30/2016,21,22,225564,45
Dive ,5/30/2016,2,16,3924,134
Tráiler ,5/30/2016,0,0,304,3
Installation ,5/30/2016,0,0,115,3
Searcy ,5/30/2016,0,1,73,7
Lyrics ,5/30/2016,388,722,1867739,8958
tanıtma ,5/30/2016,0,0,62,0
광고 ,5/30/2016,0,0,1711,1
mind ,5/30/2016,8,53,31492,437
Moda ,5/30/2016,1,0,61,0
hub ,5/30/2016,0,0,99,1
Finale ,5/30/2016,0,145,9324,311
Aldrin ,5/30/2016,0,0,76,1
40,5/30/2016,0,0,375,3
Belleza ,5/30/2016,2,2,35938,17
Tradutor ,5/30/2016,333,357,252800,7871
Waterloo ,5/30/2016,1,2,518,5
album ,5/30/2016,161,850,1045695,5924
Roundabout ,5/30/2016,1350,13922,11153974,79512
Album) ,5/30/2016,363,3146,2442567,10529
2014,5/30/2016,98,809,334036,1840
Album) ,5/30/2016,225,1787,1474539,6137
(#ඔව්අපිටපුලුවන්) ,5/30/2016,27,111,6220,892
Version) ,5/30/2016,914,721,1914874,16649
Heart ,5/30/2016,788,4414,9787645,37653
Album) ,5/30/2016,216,2785,1635696,7169
Yes ,5/30/2016,9224,33436,58802580,185035
TV ,5/30/2016,369145,21839,789123447,566241
Version] ,5/30/2016,6679,4146,19805577,124839
1983,5/30/2016,57,357,356175,1657
Concert-in-the-Round ,5/30/2016,57,908,594566,2667
Video) ,5/30/2016,128,404,876658,4107
1972,5/30/2016,25,329,184345,972
Album] ,5/30/2016,79,834,478129,2291
Stars... ,5/30/2016,8,148,20102,661
Songs ,5/30/2016,236,43,347186,474
Tour! ,5/30/2016,18,8,8134,34
Video) ,5/30/2016,21,467,472167,2858
MV解禁のメイキング映像でキスマイ千賀が子供にダメ出し「もうちょっと楽しそうに」 ,5/30/2016,0,0,11555,61
Only) ,5/30/2016,274,1225,1568501,30760
I ,5/30/2016,84,846,1264665,5868
SCREAM ,5/30/2016,3,30,33289,459
(TeamFourStar) ,5/30/2016,14,542,31533,1274
TV ,5/30/2016,39638,1768,79225970,64362
Rowland ,5/30/2016,9295,18895,23722703,230964
(lyrics) ,5/30/2016,6,20,14689,366
SCREAM】アルバム収録曲 ,5/30/2016,0,0,9401,38
Only) ,5/30/2016,206,1666,541816,29729
✔ ,5/30/2016,70,841,752657,4031
Album) ,5/30/2016,103,791,522555,2369
1080p ,5/30/2016,3308,1152,13909457,16277
YES ,5/30/2016,1790,12634,18634328,52595
MV】 ,5/30/2016,1156,1493,13531031,38285
Papa ,5/30/2016,14659,2916,29208399,45747
Children ,5/30/2016,136693,3147,266418457,207602
Yes(FULL) ,5/30/2016,747,846,2408818,17099
! ,5/30/2016,671,1667,6099660,16703
[SR] ,5/30/2016,1012,392,1396042,4050
Album) ,5/30/2016,74,463,195196,778
Awards) ,5/30/2016,1394,4365,6042928,52015
! ,5/30/2016,6,87,6753,631
Dress ,5/30/2016,5,25,18225,316
results ,5/30/2016,22,27,1899,90
Ava ,5/30/2016,16465,4739,26812429,34113
-2016,5/30/2016,128,69,162576,1408
News) ,5/30/2016,0,0,415,0
Yes ,5/30/2016,70,845,625107,4727
MV】 ,5/30/2016,261,383,1866494,12728
ABCkidTV ,5/30/2016,2407,199,4392997,4260
เพื่อรักเธอ ,5/30/2016,674,898,2082164,8144
1,5/30/2016,0,51,1735,151
BBC ,5/30/2016,15,118,316613,1002
Prom ,5/30/2016,0,4,5034,96
Remix) ,5/30/2016,67,544,351528,6977
Interview ,5/30/2016,69,929,81050,1287
Remaster) ,5/30/2016,41,368,305745,1258
Review ,5/30/2016,0,109,3556,284
comedy ,5/30/2016,13,119,378369,981
help! ,5/30/2016,11,1013,14344,1957
Games ,5/30/2016,4,10,29192,55
Babies ,5/30/2016,3518,327,8148111,6350
Yes ,5/30/2016,363,1045,2511611,14563
| ,5/30/2016,23288,15517,103505897,391466
2016) ,5/30/2016,134,341,398835,1102
Heart ,5/30/2016,360,1140,3019607,16949
News) ,5/30/2016,0,0,82,0
Yes ,5/30/2016,16,323,135891,6040
HD ,5/30/2016,13,216,116901,865
Songs ,5/30/2016,4647,334,8512198,8317
Chawla ,5/30/2016,134,124,541737,1208
News) ,5/30/2016,0,0,131,2
español ,5/30/2016,255,994,1203849,8693
"Dress"" ",5/30/2016,790,1882,2537149,60397
Yes ,5/30/2016,495,838,1593040,13233
Opinion! ,5/30/2016,0,16,268,16
Pole ,5/30/2016,2,11,42925,77
Yes ,5/30/2016,1318,4827,22282058,66585
News) ,5/30/2016,2,5,794,4
(official) ,5/30/2016,1410,3311,15041817,44732
Ready ,5/30/2016,278,880,2012926,14744
w/lyrics ,5/30/2016,70,334,1179510,5194
อาร์สยาม ,5/30/2016,161,269,561690,3642
Songs ,5/30/2016,7725,99,11215450,13306
Rhimes ,5/30/2016,477,650,241364,6614
BagS ,5/30/2016,19,539,47001,1201
#RIPCOD ,5/30/2016,2524,7277,507740,19239
Renard) ,5/30/2016,15,464,102178,1013
Cooper ,5/30/2016,5,1,16753,56
Cooper ,5/30/2016,5,1,16753,56
NO-YEs ,5/30/2016,6,148,62924,1522
Can! ,5/30/2016,6,554,32774,823
実際に行ってみた結果・・・⁉ ,5/30/2016,16,73,9655,143
MV ,5/30/2016,537,1180,2097943,26020
TV ,5/30/2016,11115,140,19564660,21959
News) ,5/30/2016,2,0,138,1
News) ,5/30/2016,0,0,92,2
News) ,5/30/2016,0,0,102,2
List ,5/30/2016,1,0,10899,30
Yes-Lakeside ,5/30/2016,222,505,1093970,6785
News) ,5/30/2016,0,0,167,1
News) ,5/30/2016,0,0,121,0
Interest ,5/30/2016,0,3,11231,16
News) ,5/30/2016,0,0,100,1
News) ,5/30/2016,0,0,128,1
News) ,5/30/2016,0,0,137,1
News) ,5/30/2016,0,8,145,0
D ,5/30/2016,1514,2862,427759,34623
Yes ,5/30/2016,2183,3189,13002743,78749
Rhyme ,5/30/2016,6449,795,20634004,13942
HD) ,5/30/2016,247,986,2269839,6295
HD) ,5/30/2016,7,38,42586,124
Tom/Ginger ,5/30/2016,391,59,950871,645
Really. ,5/30/2016,2160,25958,553252,6824
News) ,5/30/2016,0,0,178,1
ost.อย่าลืมฉัน ,5/30/2016,6109,4134,45126490,121845
MV】 ,5/30/2016,988,437,4797084,21502
Bride ,5/30/2016,116,162,483459,790
Security ,5/30/2016,6,507,17624,787
News) ,5/30/2016,0,2,348,4
News) ,5/30/2016,0,3,238,0
News) ,5/30/2016,0,1,483,2
News) ,5/30/2016,0,0,41,0
Broadcast ,5/30/2016,8,134,52969,283
Video) ,5/30/2016,513,589,5041156,19117
News) ,5/30/2016,0,0,224,0
News) ,5/30/2016,0,0,77,0
News) ,5/30/2016,0,0,18,0
News) ,5/30/2016,0,0,104,1
News) ,5/30/2016,0,0,37,0
News) ,5/30/2016,0,0,584,1
woman! ,5/30/2016,1352,10994,6651640,12887
13,5/30/2016,1465,1168,745914,7444
Game] ,5/30/2016,17,275,2700,203
video ,5/30/2016,9,47,15729,67
video ,5/30/2016,9,47,15729,67
10-03-1971) ,5/30/2016,26,948,363439,2532
PRODUCTS ,5/30/2016,179,647,269751,10164
Life ,5/30/2016,27,32,76135,543
Audio) ,5/30/2016,0,0,628,6
(official) ,5/30/2016,1080,2165,13909756,48661
News) ,5/30/2016,0,0,88,0
2015,5/30/2016,864,1308,3300410,26340
Songs ,5/30/2016,3409,323,8886980,6860
News) ,5/30/2016,0,0,52,0
Yes ,5/30/2016,116,916,2040247,4398
News) ,5/30/2016,0,0,51,0
News) ,5/30/2016,0,0,317,1
Dimension ,5/30/2016,8,16,34838,77
reupload ,5/30/2016,638,17317,7226226,34048
Loyalty ,5/30/2016,7,13,53507,113
(WTO) ,5/30/2016,10,55,50382,211
Melisa ,5/30/2016,55,542,52616,3537
News) ,5/30/2016,0,2,115,0
360-video) ,5/30/2016,476,559,698925,12026
Rowland. ,5/30/2016,782,1472,2109779,18051
Know ,5/30/2016,5,10,38202,67
News) ,5/30/2016,0,0,116,0
News) ,5/30/2016,0,0,420,4
Can ,5/30/2016,440,548,1247626,12523
Brother ,5/30/2016,5,6,35087,79
[2009] ,5/30/2016,93,212,672664,1986
Wall ,5/30/2016,9,10,47072,146
,5/30/2016,859,2086,4498678,22220
Video) ,5/30/2016,126,449,1580728,10114
GENIAL! ,5/30/2016,13,102,112817,785
News) ,5/30/2016,1,0,212,0
WORK? ,5/30/2016,777,3435,2210568,39790
Clap ,5/30/2016,1,3,8309,43
No ,5/30/2016,1782,2207,16022063,59364
(w/subtitles) ,5/30/2016,107,431,516084,3420
YES! ,5/30/2016,606,2478,1847453,22815
Dress ,5/30/2016,23,111,64833,390
[Live] ,5/30/2016,319,607,3153163,9049
オフコース ,5/30/2016,436,21,1517014,963
Lyrics* ,5/30/2016,255,793,1582564,8128
News) ,5/30/2016,0,1,174,1
News) ,5/30/2016,0,0,143,0
News) ,5/30/2016,1,0,1685,3
language? ,5/30/2016,219,1417,3532672,10452
YES! ,5/30/2016,645,1649,162970,21513
Life ,5/30/2016,7,3,45006,78
Sessions ,5/30/2016,86,613,946489,7403
Yes ,5/30/2016,10,106,112418,483
VERSION) ,5/30/2016,948,6613,5110531,28724
Dallas] ,5/30/2016,45,404,449015,5454
Yes' ,5/30/2016,0,8,11968,134
News) ,5/30/2016,0,0,2538,1
Difference ,5/30/2016,51,240,235675,1763
YES!!!!!!!!!!!!!! ,5/30/2016,179,2745,1444267,6442
Then ,5/30/2016,5,49,41057,454
Dress ,5/30/2016,6,45,37510,528
Cupboard ,5/30/2016,1,4,17697,29
Spanish ,5/30/2016,5669,668,12998950,12260
Yes ,5/30/2016,1705,15036,6139141,74155
Philbin) ,5/30/2016,1932,4389,2109441,26192
EVERYTIME ,5/30/2016,1456,13118,1165719,67798
Yes ,5/30/2016,7,128,82499,564
No ,5/30/2016,100,66,338526,1013
中字 ,5/30/2016,76,249,982154,4901
lyrics ,5/30/2016,360,1475,4315595,18099
careta) ,5/30/2016,21,270,78775,739
dance ,5/30/2016,2987,17517,14329212,66421
Dance ,5/30/2016,36,22,81966,1349
Jelisa ,5/30/2016,3165,4684,22164945,77675
Juliet ,5/30/2016,1277,9800,11345240,90196
News) ,5/30/2016,0,5,826,6
WINNER ,5/30/2016,1406,138,2600341,10546
backstage) ,5/30/2016,133,153,346311,785
The ,5/30/2016,0,5,16769,20
VIDEO) ,5/30/2016,124,233,616187,2730
Songs ,5/30/2016,2717,442,10234742,7915
News) ,5/30/2016,0,0,294,1
BBC ,5/30/2016,11,77,190558,598
Love ,5/30/2016,192,2410,1481580,18461
CenterStage ,5/30/2016,5,44,28344,159
Kanye ,5/30/2016,11,48,14817,416
sir ,5/30/2016,6733,37257,12302438,15511
2,5/30/2016,359,1261,646203,6273
comedy ,5/30/2016,42,638,906008,5107
GO! ,5/30/2016,17,585,36039,1469
freestyle ,5/30/2016,119,230,2696458,2350
Rivera) ,5/30/2016,18,82,58669,763
Marokko ,5/30/2016,39,124,223414,751
subs) ,5/30/2016,10,107,59078,202
YES ,5/30/2016,8,14,24089,397
Show ,5/30/2016,7,229,67573,286
Video) ,5/30/2016,46,49,107426,820
lyrics! ,5/30/2016,476,740,4784290,11029
TEDxLincoln ,5/30/2016,6,8,37234,155
News) ,5/30/2016,0,0,192,0
Anything! ,5/30/2016,1793,3322,1114736,11312
App ,5/30/2016,3,2,9872,6
Hall] ,5/30/2016,5,33,50812,773
Honours ,5/30/2016,0,5,9587,21
Episode ,5/30/2016,50,69,334069,1506
(official) ,5/30/2016,2110,5369,31285689,72061
Audio) ,5/30/2016,155,843,1937616,8987
Braun ,5/30/2016,98,376,171080,3553
Q&A) ,5/30/2016,276,1994,630582,16773
Cultures ,5/30/2016,0,0,1774,15
Minister ,5/30/2016,22,88,394845,2192
News) ,5/30/2016,0,37,3051,7
Me’ ,5/30/2016,29,927,246032,8885
Bullying ,5/30/2016,4,0,88262,65
News) ,5/30/2016,0,0,40,0
Yes ,5/30/2016,30,208,239273,2837
Baccara ,5/30/2016,420,863,3426186,11704
BBC ,5/30/2016,14,212,284871,1199
yes? ,5/30/2016,861,393,4211265,4935
KITEBOARDING ,5/30/2016,158,208,1185204,4625
Game ,5/30/2016,34,584,386266,1212
Program ,5/30/2016,0,16,8971,51
Papa ,5/30/2016,1471,158,5216641,3176
KidsCamp ,5/30/2016,729,84,1197407,1279
[HD] ,5/30/2016,5,18,85001,294
Kiboomers ,5/30/2016,299,443,1145662,3190
Dortmund ,5/30/2016,1,24,14997,79
Conversations) ,5/30/2016,8,37,13637,134
HD ,5/30/2016,6,66,44846,438
2014,5/30/2016,2240,3795,7429547,37035
"Mine"") ",5/30/2016,9,28,32458,501
SNOWboarding ,5/30/2016,1,8,14467,92
World ,5/30/2016,10,76,69890,364
comedy ,5/30/2016,8,42,252770,517
truth! ,5/30/2016,175,1722,1910622,46465
| ,5/30/2016,1281,1479,3923116,29371
Pregnant ,5/30/2016,10060,16617,3402710,23422
Solo ,5/30/2016,4,79,131227,470
Attitude ,5/30/2016,9,22,72172,320
half ,5/30/2016,1,0,18011,33
| ,5/30/2016,1228,1423,5042109,28307
4/20/2012,5/30/2016,140,3257,98244,1377
Dress ,5/30/2016,48,420,313016,614
yes... ,5/30/2016,1704,9222,1370107,51149
Monson ,5/30/2016,9,1881,39674,6011
MV】 ,5/30/2016,2887,8541,43151466,120943
Fantasy ,5/30/2016,43,164,309380,643
episode) ,5/30/2016,9,13,146301,141
| ,5/30/2016,1373,1199,6165541,42957
monde.wmv ,5/30/2016,1,8,27890,176
W/Lyrics ,5/30/2016,0,8,5150,70
Blind ,5/30/2016,85,1014,1070762,7694
Japanese ,5/30/2016,107,598,21868,1249
Show ,5/30/2016,364,909,4017039,14635
Orchestra ,5/30/2016,68,160,983757,2082
Role ,5/30/2016,1,73,13431,118
Jr. ,5/30/2016,43,17,60495,321
Yes! ,5/30/2016,115,647,141002,3798
Citadel) ,5/30/2016,9,268,7276,279
Yes ,5/30/2016,1,10,19546,87
News) ,5/30/2016,0,0,162,4
Collection ,5/30/2016,763,97,1944072,1253
Remix) ,5/30/2016,14,87,19825,1371
2014-2015 ,5/30/2016,0,9,6694,162
lyrics ,5/30/2016,720,681,664331,3247
Google ,5/30/2016,3,5,7495,58
#190 ,5/30/2016,49,313,57559,5718
2,5/30/2016,31,509,85125,2865
Talks ,5/30/2016,42,359,78577,1513
VRAIN ,5/30/2016,6,9,5025,92
lyrics ,5/30/2016,42,162,406640,2402
NO ,5/30/2016,13,118,36102,692
Game ,5/30/2016,1051,3375,1584830,14255
Move ,5/30/2016,1,4,11237,65
Dress ,5/30/2016,30,145,278752,404
720p ,5/30/2016,12,80,54997,434
ישראלי ,5/30/2016,2,1,149,1
Organization ,5/30/2016,16,36,80779,295
YES!!! ,5/30/2016,187,396,411256,7919
Yes ,5/30/2016,93,113,562297,2530
2,5/30/2016,29,49,350200,779
yes! ,5/30/2016,5491,1412,7958741,24611
Boss) ,5/30/2016,882,845,7936711,12809
Blues ,5/30/2016,43,492,251073,993
Sure ,5/30/2016,1137,4637,4036585,19936
Government ,5/30/2016,2,2,5904,10
Man ,5/30/2016,66,0,10450,172
marriage ,5/30/2016,23,72,9149,119
Kiboomers ,5/30/2016,622,387,2133520,5434
YES! ,5/30/2016,30,41,46458,646
Quality) ,5/30/2016,205,1411,2268335,12748
Song ,5/30/2016,28,95,272665,958
Yes ,5/30/2016,1,0,23178,68
-1970,5/30/2016,1808,4709,20384683,77874
Funeral! ,5/30/2016,128,541,806778,4036
TEDxLafayetteCollege ,5/30/2016,8,12,27114,370
Fingers ,5/30/2016,2,13,12907,134
You ,5/30/2016,195,1285,496998,4673
Men ,5/30/2016,0,0,1863,18
3,5/30/2016,12,461,98979,2971
Braun ,5/30/2016,121,649,193967,2032
TEDxCalArts ,5/30/2016,4,2,7043,45
News) ,5/30/2016,1,0,140,3
Speech ,5/30/2016,230,769,812046,2206
Yes ,5/30/2016,8,2,53854,67
capabilities ,5/30/2016,1,37,115261,280
Video) ,5/30/2016,7306,10509,33869320,186692
English ,5/30/2016,41,237,237044,2591
SB-120) ,5/30/2016,19,85,95856,601
victims ,5/30/2016,31,371,84820,197
To ,5/30/2016,12,19,54479,450
DEAD! ,5/30/2016,613,8337,1472114,35260
Know ,5/30/2016,2,2,11297,25
TEDxFindhorn ,5/30/2016,3,6,5232,66
Roundabout ,5/30/2016,183,2531,3285039,8515
English! ,5/30/2016,16,70,179627,863
Video ,5/30/2016,2,0,6684,22
boogie ,5/30/2016,912,3446,9672775,23240
3,5/30/2016,67,80,372086,928
episode) ,5/30/2016,15,18,148893,224
News) ,5/30/2016,1,2,630,4
Persuasion ,5/30/2016,7,13,33896,232
News) ,5/30/2016,0,0,227,1
comedy ,5/30/2016,11,115,281966,552
Songs ,5/30/2016,16014,3040,53452671,43051
News) ,5/30/2016,1,0,82,1
Outnumbered ,5/30/2016,10,112,6295,56
no? ,5/30/2016,59,569,121279,973
YouTube.flv ,5/30/2016,18,46,109285,1118
Songs ,5/30/2016,59512,9402,201431834,136681
Law ,5/30/2016,62,435,49725,1181
Hoverboard ,5/30/2016,118,1337,595439,14941
News) ,5/30/2016,0,0,684,0
Can ,5/30/2016,192,624,659860,2023
News) ,5/30/2016,1,0,474,1
Game. ,5/30/2016,8175,5318,2892285,34504
Can ,5/30/2016,2364,1037,5577378,18692
News) ,5/30/2016,0,0,112,0
Cry ,5/30/2016,63,295,538587,2688
Songs ,5/30/2016,2962,928,21677098,8069
Men ,5/30/2016,24,336,545311,1400
Supernatural ,5/30/2016,268,1925,335522,1866
(E247) ,5/30/2016,14454,20201,1077520,21904
español) ,5/30/2016,6,3,37553,67
Are ,5/30/2016,160,712,932165,8230
The ,5/30/2016,2,4,21319,52
Students ,5/30/2016,0,3,8409,68
TEDxOlympicBlvdWomen ,5/30/2016,63,185,50183,483
2013-2014 ,5/30/2016,2,2,4454,44
Era ,5/30/2016,280,2225,2221579,10667
Broken ,5/30/2016,4032,35228,5416048,332136
Collection ,5/30/2016,2210,220,5542920,3481
News) ,5/30/2016,0,3,684,2
Goodbye ,5/30/2016,1774,4322,15475626,68636
News) ,5/30/2016,1,0,56,0
O43U ,5/30/2016,3,44,18909,665
Interests ,5/30/2016,2,0,21581,34
Day ,5/30/2016,53,534,787329,2914
Recipe ,5/30/2016,571,820,2767204,20770
News) ,5/30/2016,2,8,20629,22
) ,5/30/2016,2,32,3870,32
News) ,5/30/2016,0,0,504,2
students ,5/30/2016,0,0,1418,7
Tunisia ,5/30/2016,0,3,797,9
-1,5/30/2016,2,7,3989,48
Really. ,5/30/2016,207,1781,53242,1145
TEDxOrlando ,5/30/2016,6,13,13678,115
Facts ,5/30/2016,9,7,36933,126
Collection ,5/30/2016,192,1195,671670,7606
Yes ,5/30/2016,4,139,105907,885
Rodriguez ,5/30/2016,20,23,34008,350
Video) ,5/30/2016,4066,29288,17112326,279874
FUTURE ,5/30/2016,69,110,123960,1224
(Keberangkatan) ,5/30/2016,0,15,1880,65
Natalia ,5/30/2016,0,0,842,9
TEDxCrestmoorParkWomen ,5/30/2016,5,9,4860,60
New ,5/30/2016,416,3047,531382,72965
News) ,5/30/2016,0,0,67,0
2016,5/30/2016,1196,8737,3139855,53804
Selena ,5/30/2016,10,7,32687,375
WAY! ,5/30/2016,117,3313,551931,35371
Trigger ,5/30/2016,10,214,13290,266
