title,publishedDate,dislikeCount,commentCount,viewCount,likeCount,word
Top 10 Movies That Predicted The Future,12/15/2014,2813,3408,3514350,23199,movies
The Last Outlaw 1994 - Western cowboy movies full length free movie,12/15/2014,53,20,196721,275,movies
The Last Outlaw 1994 - Western cowboy movies full length free movie,12/15/2014,53,20,196721,275,movies
How to murder your wife 2015 full movies - comedy movies  - new film Newzealand,12/15/2014,29,30,95190,174,movies
Mere Yaar Kaminey | New Full Punjabi Movie | Latest Punjabi Movies 2014 | Popular Punjabi Films,12/15/2014,1162,251,2783589,4157,movies
Top 10 Movies Of The 2000s,12/15/2014,2789,13491,2590229,20939,movies
Top 10 Sole Survivor Movies,12/15/2014,503,3413,1449092,13766,movies
My Taxi Driver - Nollywood Movies 2016 Latest Full Movies [Full HD],12/15/2014,80,25,198042,199,movies
10 Amazing Hidden Details In Movies,12/15/2014,311,777,1880969,13043,movies
Best Hidden Messages In Famous Movies,12/15/2014,2210,2749,10546061,48220,movies
Top 10 Absolute Most Hilarious Movies Ever Made,12/15/2014,15,14,9789,72,movies
Top 10 Sci-Fi Movies of All Time,12/15/2014,1954,7342,2014838,13125,movies
Top 10 Ugly Duckling Transformations in Movies,12/15/2014,598,698,975832,8286,movies
Top 10 Femme Fatales in Modern Movies,12/15/2014,276,916,920407,5342,movies
Hidden Messages In Popular Kids Movies,12/15/2014,5140,4150,7902264,37052,movies
10 Movies With Creepy On-Set Stories,12/15/2014,291,597,666992,6890,movies
Hear me Engsub | Romantic movies | Chinese movies,12/15/2014,171,319,1077565,3165,movies
Top 10 Dance Scenes in Dance Movies,12/15/2014,899,2028,3733814,16954,movies
Myanmar Full New Movies (Thet Mon Myint + Nay Toe),12/15/2014,76,36,253161,416,movies
Top 3 Apps To Watch Movies For FREE On Android||2016,12/15/2014,586,669,942513,8030,movies
IRON MAN Movie Kill Count Supercut (Plus Robots),12/15/2014,258,1362,740560,8963,movies
Top 10 Creepy Kids Movies,12/15/2014,2425,24157,7183380,38598,movies
DO TEENS KNOW 90's ROMANCE MOVIES? (REACT: Do They Know It?),12/15/2014,20284,2719,2039290,51173,movies
Top 10 HORROR MOVIES 2015 | OFFICIAL LIST,12/15/2014,508,508,1518748,3938,movies
True Story Movies   The Surrogate 2014   Best LifeTime Movies,12/15/2014,16,14,49723,104,movies
Another Top 10 Innuendos in Kids Movies,12/15/2014,693,2437,1775175,19387,movies
Top 10 Movies the Critics Got Wrong,12/15/2014,701,4581,2011304,14348,movies
Stephen Chow Movies - The God Of Cookery 1996 HD Full cantonese movie (Eng Sub),12/15/2014,35,50,334264,526,movies
Top 10 Best Zombie Movies,12/15/2014,308,2276,304756,3952,movies
Top 10 Movies That Experienced Massive Backlash,12/15/2014,1230,5967,2109297,12420,movies
Top 10 Bank Robbery Movies,12/15/2014,505,1827,1647643,10278,movies
Top 10 Animated Dreamworks Movies,12/15/2014,860,4331,782077,10093,movies
western movies full length free new 2015 100 rifles 1969 burt reynolds full length,12/15/2014,92,64,440346,503,movies
David and Goliath 1960 Biblical Story Of David Biblical Movies Full Movies,12/15/2014,111,136,416903,1119,movies
CIVIL WAR (Best Marvel Movie?) - The Weekly Planet Podcast,12/15/2014,54,674,98760,1643,movies
Top 10 Movies That Will Make You Cry,12/15/2014,815,9563,1379676,14492,movies
Top 10 Scariest Movies Of All Time,12/15/2014,1276,6438,1350091,10052,movies
Another Top 10 Career Ruining Movies,12/15/2014,1090,3115,2499380,10659,movies
Top 10 Movies with Twist Endings,12/15/2014,15,53,12554,55,movies
Top 10 Zombie Movies,12/15/2014,5426,18333,12584261,39482,movies
Top 10 Good Movies Based On Toys,12/15/2014,224,1368,515081,7225,movies
Top 10 Mermaids in Movies and TV,12/15/2014,350,1493,1079176,7629,movies
Now You See Me 2 (2016 Movie) Official Trailer – “Reappearing”,12/15/2014,456,1199,3543243,12102,movies
Horror Movies 2014 Dracula Untold 2014 720p - Horror Movies full HD,12/15/2014,182,85,515917,1238,movies
Top 10 Least Scary Horror Movies,12/15/2014,1347,8388,3745287,22270,movies
Best Of Bond  - Top 20 Songs | James Bond Movies - James Bond 007 | Best playlist,12/15/2014,75,106,205770,739,movies
Top 10 Submarine Movies,12/15/2014,369,2452,1118191,4848,movies
20 Awesome Facts About Animated Movies [KYM],12/15/2014,339,1096,1305256,10445,movies
YAAR PARDESI | New Full Punjabi Movie | Popular Punjabi Movies | Hit Punjabi Films,12/15/2014,263,93,959260,1462,movies
Top 10 Sci-Fi Movies of the 2000s,12/15/2014,671,2151,697274,6199,movies
2015 New Upcoming Movies 2015 - 11 Official Trailers [HD],12/15/2014,1424,1155,12705203,14039,movies
Stereotypes: Movie Theater,12/15/2014,2297,13406,23673317,131599,movies
MOVIES VS REALITY,12/15/2014,4629,9042,13928023,180450,movies
Top 10 Copycat Movies,12/15/2014,1508,11903,6002906,27639,movies
Top 10 Airplane Crashes in Movies,12/15/2014,645,2846,2310064,11862,movies
Top 10 Movies That Make You Not Want To Have Kids,12/15/2014,260,1098,364158,5056,movies
Top 10 Western Movies,12/15/2014,618,4336,1819924,7400,movies
My Twin Sister  - Nollywood Movies 2016 Latest Full Movies,12/15/2014,196,477,464693,1238,movies
Top 10 Greatest Movies for Guys,12/15/2014,3,5,2083,15,movies
Watch Thunderball   Watch Movies Online Free,12/15/2014,11,9,44974,80,movies
"History of Sports Movies in 7 Minutes w/ Anna Kendrick, Zac Efron & Adam Devine",12/15/2014,376,1000,2547166,41528,movies
FULL MOVIE - EPITAPH: BREAD AND SALT Horror Movies 2016 Action Movies 2015 Free Movies English,12/15/2014,356,172,957385,875,movies
Civilization IV - Baba Yetu (Movies editon),12/15/2014,32,437,238109,2703,movies
How The Fox's Story Almost Ruined Zootopia - Did You Know Movies ft. PushingUpRoses,12/15/2014,903,4262,1276826,30185,movies
How China Controls the Movies You Watch | China Uncensored,12/15/2014,141,1051,105838,2531,movies
The Problem with Action Movies Today,12/15/2014,370,5204,1261632,39494,movies
Saddest Movies Ever,12/15/2014,68,493,72055,2449,movies
DC Movies In TROUBLE? (Just a A Rumour) *Update OR WAS IT?,12/15/2014,283,1808,231316,6214,movies
10 Amazing Scenes That Almost Saved These Movies,12/15/2014,17104,11022,5055589,24213,movies
Amazing Superhero Movies That Surprised Everyone,12/15/2014,242,1062,765691,9672,movies
Movies That Were Banned For Crazy Reasons,12/15/2014,770,1961,2110622,12886,movies
Watch The Rainmaker   Watch Movies Online Free,12/15/2014,7,35,72191,185,movies
PADONE MWEN MANMAN (Haitian Movies FULL),12/15/2014,77,53,121726,312,movies
Aashiq Banaya Aapne  | Hindi Movies Full Movie | Emraan Hashmi | Tanushree Dutta | Sonu Sood,12/15/2014,1532,302,4532836,4522,movies
Top 10 Horror Movies: 2010s,12/15/2014,1715,5485,3589584,18883,movies
Disney Movies In Real Life!,12/15/2014,3225,16466,11595107,298529,movies
Top 10 Caught Cheating Scenes in Movies,12/15/2014,619,1266,2472457,10389,movies
5 Fantasy Movies With Unicorns,12/15/2014,4,13,2298,50,movies
Top 10 Most Hyped Horror Movies,12/15/2014,485,1758,1283951,12574,movies
Captain America 3: Civil War - Spider Man Funny Parody Movies - Awesome Vines Spider Man & more,12/15/2014,438,125,472165,1944,movies
Top 10 Overused Songs In Movies And TV,12/15/2014,2197,12117,6895429,45183,movies
Ana Si Ana - Yoruba movies 2016 new release this week Drama HD,12/15/2014,24,50,78457,112,movies
Top 10 Robot Suits in Movies,12/15/2014,1735,2945,1581645,10707,movies
Most Ridiculous Movie Deaths (GAME),12/15/2014,806,5614,2491084,46447,movies
Great Decisions That Saved Popular Movies,12/15/2014,550,1448,3899294,17829,movies
10 Superhero Movies That Almost Happened,12/15/2014,207,573,588319,7292,movies
Top 10 Gambling Movies,12/15/2014,147,768,468402,3143,movies
Top 10 Worst Comedy Movies,12/15/2014,10296,21654,7213692,28548,movies
Hindi Full Movie - Jeena Sirf Merre Liye - Kareena Kapoor - Romantic Movies,12/15/2014,1172,637,4260407,5193,movies
New Action Movies 2015 - Fantasy Movies 2015 - Reign οf Fire,12/15/2014,48,31,321608,462,movies
Top 10 Movies With Forced Sequels,12/15/2014,254,2263,501693,6120,movies
"Top 10 Upcoming Disney, Pixar, Dreamworks, Sony Pictures, illumination Movies (2016) TRAILERS",12/15/2014,29,124,131947,381,movies
Animation Movies Hot 2015 Full - Animation Movies Full Length - Kids Movies - Minions Funny,12/15/2014,48,13,268001,106,movies
"8 Dirty Sex References, Jokes & Hidden Messages From Disney/Pixar Movies - That Will Blow Your Mind!",12/15/2014,1208,393,1299408,3086,movies
Top 10 Worst Movies Based On Real Life Events,12/15/2014,1193,5765,2136402,12192,movies
Top 10 Banned Movies,12/15/2014,642,2007,1854600,18391,movies
Top 10 Good Movies by Bad Directors,12/15/2014,699,3159,1368279,11284,movies
10 Most Racist Movies Of All Time,12/15/2014,10183,9992,2185948,18718,movies
5 Most Anticipated Summer Movies 2016 (Debatable),12/15/2014,71,479,109923,3285,movies
The TOP 10 Scariest Movies of All Time !,12/15/2014,6941,9226,15878751,24516,movies
Action Movies 2013 Full Movie English - Good Agent is A Bad Agent Full Movie USA HD,12/15/2014,53,26,286424,445,movies
Scary Movies and Alternate Universes on #TableTalk!,12/15/2014,55,616,125427,3837,movies
Top 10 movies 2014 / 2015,12/15/2014,1224,450,2867255,3983,movies
The History of Superhero Comic Movies Part 1 - 1936-2000 HD,12/15/2014,21,54,23177,225,movies
Top 10 Marvel Movies - DECONSTRUCTED Ep. 7,12/15/2014,385,649,152277,1838,movies
Nadia's Rose - Latest African | Nigerian | Nollywood Movies 2016 Latest Full Movies,12/15/2014,318,637,824160,1316,movies
Top 10 Anime Movies,12/15/2014,2514,17576,6271080,35970,movies
New Marathi Full Movies 2016 | Mi Nahi Ho Tyatla |  New  मराठी Movies |Comedy Movies | MajhaMarathi,12/15/2014,21,4,119288,84,movies
Top 10 Robot Movies Ever,12/15/2014,10,1,10617,28,movies
Top 10 Billion Dollar Box Office Movies,12/15/2014,348,1895,329187,6778,movies
Best Epic Soundtracks From Movies - That will Give you Chills,12/15/2014,129,536,1032605,5052,movies
Top 10 Inspirational Sports Movies,12/15/2014,756,2968,1577240,5925,movies
The Golden Fish - Nollywood Movies 2016 Latest Full Movies [Full HD],12/15/2014,17,10,70484,71,movies
Minions BIG BANANA  Funny Cartoon ~ Minions Mini Movies 2016 [HD] 1080p,12/15/2014,759,92,1709753,1429,movies
Learn English With Movies Using This Movie Technique,12/15/2014,490,688,1514334,14984,movies
Top 10 Underrated Fantasy Movies,12/15/2014,264,2398,766601,7919,movies
10 Hidden Movie Mistakes You Never Noticed,12/15/2014,1408,756,503485,5542,movies
Top 10 Most Hyped Action Movies,12/15/2014,160,939,424099,5468,movies
Top 10 Movies with Ambiguous Endings,12/15/2014,814,5758,3887308,18777,movies
Cat Watching Horror Movie,12/15/2014,223,828,808063,8965,movies
The Hidden Truth Behind ALL Movies [Documentary],12/15/2014,312,509,281346,5851,movies
New sci fi movies 2016 || Science fiction movies about space || Shailene Woodley movies,12/15/2014,56,54,143123,266,movies
Top 10 Hockey Movies,12/15/2014,164,1117,494401,4343,movies
Best Clash of Clans Animated Movies And Commercials,12/15/2014,2313,706,2824773,18356,movies
Honey moon with my girl - Best romantic film / Movies for Adults / [18+],12/15/2014,1218,251,2287624,3344,movies
Top Korea Movie,12/15/2014,9,3,24678,52,movies
Top 6 Hottest Fake Lesbians in Movies,12/15/2014,5,5,26016,83,movies
The Magnificent Seven (1998–2000) - Western Movies Full Length,12/15/2014,131,126,529505,721,movies
"Waterparks, Rollercoasters and Movies in 360° - Kyle's life in 360 Episode 4",12/15/2014,0,0,339,1,movies
Worst Movies of the decade,12/15/2014,0,0,1572,0,movies
"How to Download movies and games torrents,etc. Youtube videos in 1 click!",12/15/2014,1,3,27,6,movies
THINGS I DONT UNDERSTAND ABOUT MOVIES!,12/15/2014,0,1,33,5,movies
Valken'68 Rabobank Familiedagen 2014,12/15/2014,0,0,670,5,movies
"Anil, Sonam, Raveena at World Compassion Day with Dalai Lama",12/15/2014,0,0,83,1,movies
co-occurrence of #tbt between 2016-03-27T04:00:00 & 2016-04-01T04:00:00,12/15/2014,0,0,2,0,movies
mentions of #tbt between 2016-04-07T04:00:00 & 2016-04-13T04:00:00,12/15/2014,0,0,4,0,movies
IOP - Is the American dream dead? Growing the middle class in an era of increasing economic pressure,12/15/2014,0,0,337,0,movies
Part 2: Speaking to children about surrogacy and gay parenting / NYC 2013 Men Having Babies Expo,12/15/2014,1,0,692,2,movies
Exploring English - Review of Week 6 and Farewells,12/15/2014,1,1,21224,31,movies
KX250 Trail Ride and Camera Mount test.,12/15/2014,1,22,207,5,movies
MHPBoxenstopp: SAP BW 7.4 on HANA,12/15/2014,0,0,348,0,movies
Makin Mesra - MUMU Suapin JUJU (Ada Apa Dengan Juju dan Mumu 1 Mei 2015),12/15/2014,1,3,6572,36,movies
Andy plays Uncharted: Drake's Fortune (Part 2/2),12/15/2014,5,21,2352,36,movies
Andy plays Uncharted 2: Among Thieves (Part 1/4),12/15/2014,5,195,1958,54,movies
All-in-One Media Keyboard (Polish),12/15/2014,0,0,82,2,movies
Drake - Hotline Bling,12/15/2014,321946,303313,764412963,3617642,drake
Drake: Fight at His Memorial Day Party - The Breakfast Club,12/15/2014,28,183,38253,365,drake
Tayo & Zion - One Dance (Drake Remix) @tayogg | @justzf_,12/15/2014,71,159,15074,1031,drake
Drake - Energy,12/15/2014,29904,30604,117380694,678960,drake
"Drake - One Dance (Live On SNL) ft. Wizkid, Kyla",12/15/2014,6235,6991,6592843,61034,drake
Rihanna - Work (Explicit) ft. Drake,12/15/2014,272661,282004,379574633,3354206,drake
Drake - One Dance feat. Kyla & Wizkid (Lyrics),12/15/2014,19200,8751,56954806,300314,drake
ARK: ANNUNAKI GENESIS MOD - ALPHA DIRE BEAR ARMY & DRAKE TAMING !!! E04 (Gameplay POOPING EVOLVED),12/15/2014,42,1299,70799,4007,drake
Drake's Beef - SNL,12/15/2014,1466,5085,4958148,100977,drake
Drake Getting REAL Close with Hailey Baldwin,12/15/2014,43,143,21563,336,drake
One Dance - Drake (Ride Share Sing Along),12/15/2014,72,63,5330,255,drake
Drake and Jared Leto Play Never Have I Ever,12/15/2014,477,2866,4859480,68956,drake
Are Drake and Hailey Baldwin Dating?,12/15/2014,63,192,13525,500,drake
Drake Hosts Girl Fights (TMZ TV),12/15/2014,18,95,9414,225,drake
Drake’s Memorial Day Party Ends in Epic Catfight - The Drop Presented by ADD,12/15/2014,14,296,25065,1502,drake
Drake's Dad Hasn't Gotten Around to Listening to Views,12/15/2014,438,2563,2764477,36382,drake
"COLABORACION 2 DRAKE RAJANJ:  ALISTAR AP & BLITZ AP BOT OP empezamos liandola, acabamos carreandola",12/15/2014,14,216,13354,1473,drake
Hailey Baldwin Moves On From Justin Bieber With Drake?,12/15/2014,16,100,9608,308,drake
Drake & Hailey Baldwin Leaving The Nice Guy,12/15/2014,31,146,21696,206,drake
Drake- One Dance Parodia (Niti3),12/15/2014,42,67,21880,689,drake
Drake's Memorial Day Party Ended With a Poolside Fight,12/15/2014,35,378,81017,1914,drake
Drake & Zane Lowe on OVOSOUND Radio,12/15/2014,385,3922,1267684,17878,drake
"One Dance - Drake, Wiz Kid and Kyla Cover",12/15/2014,59,41,145270,565,drake
DRAKE SNL PARODY DISS TRACK || NATE'S BEEF,12/15/2014,961,2208,59745,7678,drake
Drake - One Dance (Kiso Remix ft. Kayla Diamond),12/15/2014,52,68,116392,898,drake
Drake - Started From The Bottom (Explicit),12/15/2014,111013,167412,251779529,1067601,drake
Drake - Hype (Live On SNL),12/15/2014,797,2339,1763071,23072,drake
Black Jeopardy with Drake - SNL,12/15/2014,2415,3526,3963345,33697,drake
Star Citizen: More Drake Buccaneer Info!,12/15/2014,11,68,888,100,drake
DRAKE ~ JUNGLE,12/15/2014,230,479,236035,3270,drake
Ellen scared Drake with a man in the box prank,12/15/2014,65,153,492438,2225,drake
"YG - Why You Always Hatin? (Audio) ft. Drake, Kamaiyah",12/15/2014,1653,3410,2128448,36967,drake
MODDED ARK: Survival Evolved - TAMING A POISON DRAKE! E3 ( Annunaki Genesis Gameplay ),12/15/2014,72,1026,247334,9169,drake
Nardwuar vs. Drake (2016),12/15/2014,278,4215,921809,16915,drake
Drake - Trust Issues (Official Audio),12/15/2014,224,537,965995,9798,drake
"Drake Hosts Memorial Day Party - Triggers Girl Fights, Cops Called & Paramedics",12/15/2014,14,83,22524,448,drake
Drake More Than a Meme Monologue - SNL,12/15/2014,550,1663,2205309,25076,drake
Hayce Lemsi & Volts Face - (DRAKE) One Dance Remix,12/15/2014,178,223,73097,2053,drake
Drake - Worst Behavior,12/15/2014,25173,27743,78969791,382386,drake
Eli Drake Celebrates Championship Win...,12/15/2014,20,80,19915,311,drake
There Was A Massive Girl Fight At Drake’s Pool Party (Drake),12/15/2014,5,4,5306,116,drake
Drake - One Dance (feat. Wizkid & Kyla),12/15/2014,11253,6989,21635781,174463,drake
"Drake - Hold On, We’re Going Home ft. Majid Jordan",12/15/2014,32832,47431,102538285,561331,drake
Drake - Headlines (Explicit),12/15/2014,20403,54906,107846155,422524,drake
Future - Where Ya At ft. Drake,12/15/2014,45644,40802,138687723,593693,drake
The Best Drake Hype Remix (Official Video),12/15/2014,58,52,142030,2121,drake
Drake's memorial day pool party turns violent when a massive girl fright break out,12/15/2014,1,9,42006,6,drake
Faceketball with Drake,12/15/2014,644,1330,2019421,23419,drake
The Game - 100 ft. Drake,12/15/2014,17683,23028,68338645,314823,drake
Drake Gets Meta with Mini-Drake Meme,12/15/2014,280,1043,1728427,22819,drake
Drake - Take Care ft. Rihanna,12/15/2014,29172,58687,184559014,785636,drake
Drake Funny Moments 2015 || Best Of Drake,12/15/2014,1197,2425,4122600,48299,drake
Keith Sweat Talks Drake & Kendrick Lamar Mentioning Him in Songs,12/15/2014,11,397,36206,509,drake
Drake - ONE DANCE Lyrics | Latest Song by Drake,12/15/2014,1100,423,2161136,10010,drake
Rihanna - Work - Live at The BRIT Awards 2016 ft. Drake,12/15/2014,37666,28960,50981987,456576,drake
Controlla by Drake | Alex Aiono Cover,12/15/2014,149,4539,605344,49261,drake
"Nicki Minaj - Only ft. Drake, Lil Wayne, Chris Brown",12/15/2014,120770,85882,237081412,1164029,drake
"Justin Bieber & Diplo Drop NEW Song ""Cold Water"" & Remixes Drake's ""One Dance""",12/15/2014,23,139,39963,1093,drake
Drake - Missed Call ft Bryson Tiller (New) 2016,12/15/2014,68,77,184624,4417,drake
"Big Sean - Blessings (Explicit) ft. Drake, Kanye West",12/15/2014,41368,36045,158554822,773638,drake
Drake - Marvins Room (Official Video),12/15/2014,6108,35117,58536674,179618,drake
Drake Incredible Rihanna 'Work' Impression On SNL - VIDEO,12/15/2014,198,586,629619,4497,drake
"LeBron James Taunts Drake Courtside | Cavaliers vs Raptors | Game 6 | May 27, 2016 | NBA Playoffs",12/15/2014,13,130,63811,299,drake
Ark: Survival Evolved | #3 | POISON DRAKE | Annunaki Genesis Mod,12/15/2014,19,297,12089,1233,drake
Drake - Over,12/15/2014,15054,59269,89212864,254629,drake
Meek Mill - R.I.C.O. Feat. Drake (Official Audio),12/15/2014,15666,24463,65301544,311664,drake
